cycle,T_K,I_on_A,I_off_A,Rwin_Ion_over_Ioff,tau_s,retention_drop_frac_at_tobs
7.300000000000000000e+01,3.500000000000000000e+02,2.900957515042556362e-03,1.643260120488558215e-04,1.765367198335021826e+01,2.495564427446389454e+05,3.553736843032748727e-01
7.300000000000000000e+01,3.750000000000000000e+02,3.166227639270845651e-03,1.793523546974829734e-04,1.765367198335021470e+01,9.229704549441397830e+04,6.586367856808932331e-01
7.400000000000000000e+01,2.500000000000000000e+02,2.038437773622052418e-03,1.158455625747997059e-04,1.759616620883397431e+01,9.751124699375864863e+07,2.038954951701144047e-03
7.400000000000000000e+01,2.750000000000000000e+02,2.224837139568101776e-03,1.264387431423070346e-04,1.759616620883397786e+01,1.460036572372009978e+07,1.121054822539313545e-02
7.400000000000000000e+01,3.000000000000000000e+02,2.428281285626988657e-03,1.380005881285603316e-04,1.759616620883397786e+01,3.000000000000000000e+06,4.575725881790104754e-02
7.400000000000000000e+01,3.250000000000000000e+02,2.650328825089162763e-03,1.506196744014950191e-04,1.759616620883397786e+01,7.863364131961344974e+05,1.446954299318927717e-01
7.400000000000000000e+01,3.500000000000000000e+02,2.892680894373742938e-03,1.643926784984277919e-04,1.759616620883397786e+01,2.495564427446389454e+05,3.553736843032748727e-01
7.400000000000000000e+01,3.750000000000000000e+02,3.157194185666141201e-03,1.794251172781661662e-04,1.759616620883397786e+01,9.229704549441397830e+04,6.586367856808932331e-01
7.500000000000000000e+01,2.500000000000000000e+02,2.032621977933296489e-03,1.158919193703682117e-04,1.753894481147929696e+01,9.751124699375864863e+07,2.038954951701144047e-03
7.500000000000000000e+01,2.750000000000000000e+02,2.218489534352028475e-03,1.264893389082346481e-04,1.753894481147929696e+01,1.460036572372009978e+07,1.121054822539313545e-02
7.500000000000000000e+01,3.000000000000000000e+02,2.421353241016167748e-03,1.380558104858955928e-04,1.753894481147929696e+01,3.000000000000000000e+06,4.575725881790104754e-02
7.500000000000000000e+01,3.250000000000000000e+02,2.642767264390966445e-03,1.506799464162328979e-04,1.753894481147929696e+01,7.863364131961344974e+05,1.446954299318927717e-01
7.500000000000000000e+01,3.500000000000000000e+02,2.884427887442580964e-03,1.644584619226758398e-04,1.753894481147929696e+01,2.495564427446389454e+05,3.553736843032748727e-01
7.500000000000000000e+01,3.750000000000000000e+02,3.148186505092730094e-03,1.794969160876902611e-04,1.753894481147929696e+01,9.229704549441397830e+04,6.586367856808932331e-01
7.600000000000000000e+01,2.500000000000000000e+02,2.026822775088301439e-03,1.159376701773803993e-04,1.748200366617111357e+01,9.751124699375864863e+07,2.038954951701144047e-03
7.600000000000000000e+01,2.750000000000000000e+02,2.212160039266922954e-03,1.265392732726401421e-04,1.748200366617111001e+01,1.460036572372009978e+07,1.121054822539313545e-02
7.600000000000000000e+01,3.000000000000000000e+02,2.414444962567699558e-03,1.381103109616558296e-04,1.748200366617111357e+01,3.000000000000000000e+06,4.575725881790104754e-02
7.600000000000000000e+01,3.250000000000000000e+02,2.635227277317768110e-03,1.507394305389098566e-04,1.748200366617111357e+01,7.863364131961344974e+05,1.446954299318927717e-01
7.600000000000000000e+01,3.500000000000000000e+02,2.876198426877538475e-03,1.645233854082287926e-04,1.748200366617111001e+01,2.495564427446389454e+05,3.553736843032748727e-01
7.600000000000000000e+01,3.750000000000000000e+02,3.139204524018476220e-03,1.795677763237777205e-04,1.748200366617111001e+01,9.229704549441397830e+04,6.586367856808932331e-01
7.700000000000000000e+01,2.500000000000000000e+02,2.021040117746602822e-03,1.159828306349101532e-04,1.742533879094930072e+01,9.751124699375864863e+07,2.038954951701144047e-03
7.700000000000000000e+01,2.750000000000000000e+02,2.205848602643402032e-03,1.265885633046696891e-04,1.742533879094930072e+01,1.460036572372009978e+07,1.121054822539313545e-02
7.700000000000000000e+01,3.000000000000000000e+02,2.407556393887435621e-03,1.381641081858286230e-04,1.742533879094930427e+01,3.000000000000000000e+06,4.575725881790104754e-02
7.700000000000000000e+01,3.250000000000000000e+02,2.627708802318609854e-03,1.507981471030817521e-04,1.742533879094930427e+01,7.863364131961344974e+05,1.446954299318927717e-01
7.700000000000000000e+01,3.500000000000000000e+02,2.867992445499299974e-03,1.645874711479888700e-04,1.742533879094930427e+01,2.495564427446389454e+05,3.553736843032748727e-01
7.700000000000000000e+01,3.750000000000000000e+02,3.130248169121034423e-03,1.796377222086999767e-04,1.742533879094930072e+01,9.229704549441397830e+04,6.586367856808932331e-01
7.800000000000000000e+01,2.500000000000000000e+02,2.015273958702803059e-03,1.160274157843267466e-04,1.736894633979283142e+01,9.751124699375864863e+07,2.038954951701144047e-03
7.800000000000000000e+01,2.750000000000000000e+02,2.199555172959498893e-03,1.266372254211094596e-04,1.736894633979283142e+01,1.460036572372009978e+07,1.121054822539313545e-02
7.800000000000000000e+01,3.000000000000000000e+02,2.400687478742123942e-03,1.382172200763882332e-04,1.736894633979283498e+01,3.000000000000000000e+06,4.575725881790104754e-02
7.800000000000000000e+01,3.250000000000000000e+02,2.620211778018144595e-03,1.508561156651829914e-04,1.736894633979283498e+01,7.863364131961344974e+05,1.446954299318927717e-01
7.800000000000000000e+01,3.500000000000000000e+02,2.859809876320216094e-03,1.646507404866751414e-04,1.736894633979283498e+01,2.495564427446389454e+05,3.553736843032748727e-01
7.800000000000000000e+01,3.750000000000000000e+02,3.121317367287254185e-03,1.797067770389855002e-04,1.736894633979283498e+01,9.229704549441397830e+04,6.586367856808932331e-01
7.900000000000000000e+01,2.500000000000000000e+02,2.009524250886184169e-03,1.160714400993701623e-04,1.731282259585825756e+01,9.751124699375864863e+07,2.038954951701144047e-03
7.900000000000000000e+01,2.750000000000000000e+02,2.193279698840242854e-03,1.266852754192109812e-04,1.731282259585826111e+01,1.460036572372009978e+07,1.121054822539313545e-02
7.900000000000000000e+01,3.000000000000000000e+02,2.393838161058950160e-03,1.382696638751226544e-04,1.731282259585826111e+01,3.000000000000000000e+06,4.575725881790104754e-02
7.900000000000000000e+01,3.250000000000000000e+02,2.612736143216132147e-03,1.509133550436296653e-04,1.731282259585826111e+01,7.863364131961344974e+05,1.446954299318927717e-01
7.900000000000000000e+01,3.500000000000000000e+02,2.851650652543758890e-03,1.647132139635023044e-04,1.731282259585826111e+01,2.495564427446389454e+05,3.553736843032748727e-01
7.900000000000000000e+01,3.750000000000000000e+02,3.112412045612581151e-03,1.797749632320013802e-04,1.731282259585825756e+01,9.229704549441397830e+04,6.586367856808932331e-01
8.000000000000000000e+01,2.500000000000000000e+02,2.003790947360323954e-03,1.161149175143580349e-04,1.725696396513865594e+01,9.751124699375864863e+07,2.038954951701144047e-03
8.000000000000000000e+01,2.750000000000000000e+02,2.187022129057239125e-03,1.267327285074774663e-04,1.725696396513865594e+01,1.460036572372009978e+07,1.121054822539313545e-02
8.000000000000000000e+01,3.000000000000000000e+02,2.387008384925078715e-03,1.383214561812350454e-04,1.725696396513865594e+01,3.000000000000000000e+06,4.575725881790104754e-02
8.000000000000000000e+01,3.250000000000000000e+02,2.605281836886940913e-03,1.509698833554937170e-04,1.725696396513865238e+01,7.863364131961344974e+05,1.446954299318927717e-01
8.000000000000000000e+01,3.500000000000000000e+02,2.843514707563975404e-03,1.647749113522083174e-04,1.725696396513865594e+01,2.495564427446389454e+05,3.553736843032748727e-01
8.000000000000000000e+01,3.750000000000000000e+02,3.103532131400462985e-03,1.798423023696408716e-04,1.725696396513865594e+01,9.229704549441397830e+04,6.586367856808932331e-01
8.100000000000000000e+01,2.500000000000000000e+02,1.998074001322712196e-03,1.161578614506620852e-04,1.720136697051186303e+01,9.751124699375864863e+07,2.038954951701144047e-03
8.100000000000000000e+01,2.750000000000000000e+02,2.180782412528249874e-03,1.267795993345612689e-04,1.720136697051186303e+01,1.460036572372009978e+07,1.121054822539313545e-02
8.100000000000000000e+01,3.000000000000000000e+02,2.380198094587196618e-03,1.383726129828836862e-04,1.720136697051186303e+01,3.000000000000000000e+06,4.575725881790104754e-02
8.100000000000000000e+01,3.250000000000000000e+02,2.597848798179049155e-03,1.510257180509267673e-04,1.720136697051186303e+01,7.863364131961344974e+05,1.446954299318927717e-01
8.100000000000000000e+01,3.500000000000000000e+02,2.835401974964941660e-03,1.648358516986262606e-04,1.720136697051186303e+01,2.495564427446389454e+05,3.553736843032748727e-01
8.100000000000000000e+01,3.750000000000000000e+02,3.094677552161753491e-03,1.799088152393312010e-04,1.720136697051186658e+01,9.229704549441397830e+04,6.586367856808932331e-01
8.200000000000000000e+01,2.500000000000000000e+02,1.992373366104370318e-03,1.162002848415798396e-04,1.714602824614971510e+01,9.751124699375864863e+07,2.038954951701144047e-03
8.200000000000000000e+01,2.750000000000000000e+02,2.174560498316780062e-03,1.268259020164098677e-04,1.714602824614971865e+01,1.460036572372009978e+07,1.121054822539313545e-02
8.200000000000000000e+01,3.000000000000000000e+02,2.373407234451059816e-03,1.384231496868103229e-04,1.714602824614971510e+01,3.000000000000000000e+06,4.575725881790104754e-02
8.200000000000000000e+01,3.250000000000000000e+02,2.590436966414548427e-03,1.510808759454979359e-04,1.714602824614971510e+01,7.863364131961344974e+05,1.446954299318927717e-01
8.200000000000000000e+01,3.500000000000000000e+02,2.827312388520224901e-03,1.648960533559789112e-04,1.714602824614971510e+01,2.495564427446389454e+05,3.553736843032748727e-01
8.200000000000000000e+01,3.750000000000000000e+02,3.085848235614124975e-03,1.799745218725554055e-04,1.714602824614971510e+01,9.229704549441397830e+04,6.586367856808932331e-01
8.300000000000000000e+01,2.500000000000000000e+02,1.986688995169469309e-03,1.162422001557167513e-04,1.709094453226214583e+01,9.751124699375864863e+07,2.038954951701144047e-03
8.300000000000000000e+01,2.750000000000000000e+02,2.168356335631658072e-03,1.268716501617863323e-04,1.709094453226214583e+01,1.460036572372009978e+07,1.121054822539313545e-02
8.300000000000000000e+01,3.000000000000000000e+02,2.366635749081037830e-03,1.384730811461940534e-04,1.709094453226214583e+01,3.000000000000000000e+06,4.575725881790104754e-02
8.300000000000000000e+01,3.250000000000000000e+02,2.583046281088649185e-03,1.511353732505946526e-04,1.709094453226214583e+01,7.863364131961344974e+05,1.446954299318927717e-01
8.300000000000000000e+01,3.500000000000000000e+02,2.819245882192340184e-03,1.649555340180597211e-04,1.709094453226214583e+01,2.495564427446389454e+05,3.553736843032748727e-01
8.300000000000000000e+01,3.750000000000000000e+02,3.077044109681474973e-03,1.800394415810674495e-04,1.709094453226214583e+01,9.229704549441397830e+04,6.586367856808932331e-01
8.400000000000000000e+01,2.500000000000000000e+02,1.981020842114948957e-03,1.162836194189850009e-04,1.703611267015239150e+01,9.751124699375864863e+07,2.038954951701144047e-03
8.400000000000000000e+01,2.750000000000000000e+02,2.162169873826622849e-03,1.269168568962793860e-04,1.703611267015238795e+01,1.460036572372009978e+07,1.121054822539313545e-02
8.400000000000000000e+01,3.000000000000000000e+02,2.359883583199660559e-03,1.385224216868572258e-04,1.703611267015239150e+01,3.000000000000000000e+06,4.575725881790104754e-02
8.400000000000000000e+01,3.250000000000000000e+02,2.575676681869184647e-03,1.511892256020249141e-04,1.703611267015238795e+01,7.863364131961344974e+05,1.446954299318927717e-01
8.400000000000000000e+01,3.500000000000000000e+02,2.811202390132210450e-03,1.650143107504503312e-04,1.703611267015238795e+01,2.495564427446389454e+05,3.553736843032748727e-01
8.400000000000000000e+01,3.750000000000000000e+02,3.068265102493338177e-03,1.801035929909644171e-04,1.703611267015239150e+01,9.229704549441397830e+04,6.586367856808932331e-01
8.500000000000000000e+01,2.500000000000000000e+02,1.975368860670140541e-03,1.163245542353151871e-04,1.698152959756139424e+01,9.751124699375864863e+07,2.038954951701144047e-03
8.500000000000000000e+01,2.750000000000000000e+02,2.156001062399911898e-03,1.269615348849093472e-04,1.698152959756139779e+01,1.460036572372009978e+07,1.121054822539313545e-02
8.500000000000000000e+01,3.000000000000000000e+02,2.353150681687169420e-03,1.385711851319382747e-04,1.698152959756139424e+01,3.000000000000000000e+06,4.575725881790104754e-02
8.500000000000000000e+01,3.250000000000000000e+02,2.568328108596119874e-03,1.512424480869462094e-04,1.698152959756139424e+01,7.863364131961344974e+05,1.446954299318927717e-01
8.500000000000000000e+01,3.500000000000000000e+02,2.803181846678631794e-03,1.650724000199121271e-04,1.698152959756139424e+01,2.495564427446389454e+05,3.553736843032748727e-01
8.500000000000000000e+01,3.750000000000000000e+02,3.059511142384300966e-03,1.801669940747656416e-04,1.698152959756139424e+01,9.229704549441397830e+04,6.586367856808932331e-01
8.600000000000000000e+01,2.500000000000000000e+02,1.969733004696389098e-03,1.163650158061712469e-04,1.692719234428125574e+01,9.751124699375864863e+07,2.038954951701144047e-03
8.600000000000000000e+01,2.750000000000000000e+02,2.149849850993846255e-03,1.270056963534274162e-04,1.692719234428125574e+01,1.460036572372009978e+07,1.121054822539313545e-02
8.600000000000000000e+01,3.000000000000000000e+02,2.346436989581065884e-03,1.386193848251387507e-04,1.692719234428125574e+01,3.000000000000000000e+06,4.575725881790104754e-02
8.600000000000000000e+01,3.250000000000000000e+02,2.561000501281061274e-03,1.512950552692383986e-04,1.692719234428125219e+01,7.863364131961344974e+05,1.446954299318927717e-01
8.600000000000000000e+01,3.500000000000000000e+02,2.795184186357735703e-03,1.651298177220790659e-04,1.692719234428125574e+01,2.495564427446389454e+05,3.553736843032748727e-01
8.600000000000000000e+01,3.750000000000000000e+02,3.050782157893416804e-03,1.802296621816378225e-04,1.692719234428125574e+01,9.229704549441397830e+04,6.586367856808932331e-01
8.700000000000000000e+01,2.500000000000000000e+02,1.964113228186675688e-03,1.164050149489499633e-04,1.687309802801922132e+01,9.751124699375864863e+07,2.038954951701144047e-03
8.700000000000000000e+01,2.750000000000000000e+02,2.143716189394421091e-03,1.270493531083975931e-04,1.687309802801922132e+01,1.460036572372009978e+07,1.121054822539313545e-02
8.700000000000000000e+01,3.000000000000000000e+02,2.339742452075662619e-03,1.386670336526416329e-04,1.687309802801922132e+01,3.000000000000000000e+06,4.575725881790104754e-02
8.700000000000000000e+01,3.250000000000000000e+02,2.553693800106765673e-03,1.513470612134261732e-04,1.687309802801922132e+01,7.863364131961344974e+05,1.446954299318927717e-01
8.700000000000000000e+01,3.500000000000000000e+02,2.787209343882454757e-03,1.651865792075678946e-04,1.687309802801922132e+01,2.495564427446389454e+05,3.553736843032748727e-01
8.700000000000000000e+01,3.750000000000000000e+02,3.042078077763619905e-03,1.802916140658929005e-04,1.687309802801922132e+01,9.229704549441397830e+04,6.586367856808932331e-01
8.800000000000000000e+01,2.500000000000000000e+02,1.958509485265242690e-03,1.164445621143407768e-04,1.681924385049528681e+01,9.751124699375864863e+07,2.038954951701144047e-03
8.800000000000000000e+01,2.750000000000000000e+02,2.137600027530895883e-03,1.270925165561440323e-04,1.681924385049528681e+01,1.460036572372009978e+07,1.121054822539313545e-02
8.800000000000000000e+01,3.000000000000000000e+02,2.333067014521637231e-03,1.387141440637911839e-04,1.681924385049528681e+01,3.000000000000000000e+06,4.575725881790104754e-02
8.800000000000000000e+01,3.250000000000000000e+02,2.546407945426652861e-03,1.513984795072500849e-04,1.681924385049528681e+01,7.863364131961344974e+05,1.446954299318927717e-01
